Sample Group,128.01851_0.64,356.85046_0.69,399.08518_0.83,488.12532_0.85,158.93663_11.45,114.95354_11.45,114.95349_12.63,186.9269_12.94,325.09155_15.61,383.3401_16.36,101.92846_17.99,218.94964_0.66,110.00271_0.65,304.84586_0.69,272.90178_0.69,224.99893_0.74,231.90256_0.71,193.95223_0.74,215.93117_0.72,335.86712_0.74,355.09933_0.73,171.97269_0.73,203.0835_0.77,209.04022_0.78,134.02415_0.8,314.05969_0.79,381.02037_0.8,295.06754_0.8,476.08719_0.83,120.07867_0.8,310.06508_0.85,112.00404_0.84,293.95763_0.9,162.08361_1.13,251.03068_1.41,124.03326_1.84,160.96919_1.9,145.90732_11.36,186.92621_11.42,186.9271_11.73,227.12976_11.87,145.90695_12.32,186.92759_12.33,145.93223_12.49,158.93649_12.53,145.90709_12.68,158.93653_13.02,444.2407_15.02,468.3158_15.21,178.07995_15.72,206.10957_17.64,231.08804_17.64,141.96153_17.97
GAL | AMN,6.147083488890963,-1.139112061122842,0.9036720431622286,0.7630774566522768,6.241162918902812,-0.43220206266874983,4.694744960498807,5.899692461580542,-0.08949656770301313,0.28245017826502106,0.2226696849050291,0.007410813642279562,5.504184453163043,-0.16158440903226431,1.084201040405602,-1.9080563521423306,0.688086056980182,0.9187717712788659,-0.5628850573439065,0.6585809082896138,-0.40243523020210353,-0.5404880716765504,7.7024565993552585,-3.2002672143690667,1.846322997463167,3.0050346477780714,4.123973448360841,-2.5190056238565726,5.625593464176903,4.75214130556383,0.8304048515447849,-0.3012704966319621,-0.08750676106425857,5.175262306218249,0.020056813015381616,0.1179798446859192,0.2807097793708842,7.147553839479117,-0.3619759074306516,0.6574506022412111,-0.055624984351125624,5.3361850596374625,5.6165881586335535,7.571828815965042,5.057363554386786,-2.0231432876816955,0.28224173336851865,-0.0338099131488709,0.04648307776694428,4.264477464364653,4.203121456170257,4.371335003365454,6.154130667935009
GAL | ASP,1.0881131258400114,3.5449011969301663,0.8797195645246983,4.267898881875337,-0.5604420652421886,-0.10837371615978944,-2.1722701009745653,0.28128698707697974,4.1547408314436405,3.4581567993686355,-0.11066381898192479,4.730085150235462,1.5383772775695466,6.732385007419527,3.937916721538448,2.2828058283442214,4.061255232443666,5.627182172893678,5.409808472029025,4.226574610956536,-0.370296705329906,2.593785071142096,0.6952661017803622,4.383708913939623,5.618222848983388,6.415770132278724,3.028011541832819,-4.2332216857728175,8.43511166068067,0.9547977581858303,-1.2865855729243414,2.3188776915554867,5.4965352723603065,0.8019628763448291,1.7559074271820652,0.0070278322443310635,0.4644357282194033,0.493946544095932,-1.40929975864787,0.5310742283385568,5.511277172959709,4.79210932239723,0.3951637009784373,-0.837272243370113,-0.6499037415180589,-0.6436722439016954,0.162272924400719,4.572313875967236,7.3224262168363135,3.0830462322831558,0.2827817116758262,2.4943677529635297,-0.023505682549944514
GAL | GLN,1.5305200058222916,4.283731974565174,2.219476086215406,0.4841610524858267,4.636859172363124,-0.6650901912822269,-3.2645753012226457,1.1120909202527405,3.8375480402284454,3.6797214791834736,3.847300987636922,1.0833775085799988,1.926857962870952,6.6343017708996035,4.675797471484449,4.485251700760208,1.1941729755936503,3.3492354816299184,3.2925136195886484,3.1478716032023657,3.9931680299014594,-1.025474043792512,1.080893540464266,4.060827254000714,0.9693856337508021,2.3631039441165727,2.9785733088701023,4.086385180122827,4.773539131162958,0.2510585952496259,4.339455160859374,2.8619958978486926,4.787569789444449,0.18943659124504486,5.179623428184077,1.6696174922884395,5.154087640133849,0.6661582827122712,-0.015842672228158373,6.543618210206119,6.171306763264914,4.813927866858111,-0.6027757462415734,2.886055024832775,-0.08795263296100594,-1.968140514361617,0.3571819879949302,4.116383598479341,7.459444925519794,-0.3651306641116893,-0.01021875354615094,3.8019634972808602,0.27905817730184973
GLC | ASP,2.129301634674103,3.860276197215169,1.2780511129124412,4.969736876991538,4.056804041161297,4.710383526591944,-0.5291158671014605,6.764166374427365,4.012873457759027,1.8682925605902685,-0.628220628319994,4.118656320946183,2.109601428550168,6.032662044715525,4.645699583386448,2.5591494590515307,4.2184756589382,5.756041809091618,5.680019375525295,4.947234225191649,0.15084701937832606,5.5354762740980945,1.4915996414645905,5.518934180693287,5.39308679329399,4.22040203671272,-0.22899977446181552,-3.1943883425452313,5.5481453635020435,-1.4417574251785752,-4.01989352760278,3.510226168056185,6.318711249747404,0.33963317895142014,1.1104518196162259,6.372556593928701,5.783653789648692,6.502006457452758,4.951052309262928,0.3667303405770169,4.828478511014392,-0.5824362078390034,-0.9833487312716788,-0.09049028216087822,0.5209960966967498,-1.9405361910691896,-0.5251533681825408,4.213692508352972,7.305406842584932,3.084922708373259,-0.5082350419326828,3.7151886888905565,-1.2363739790129444
GLC | GLN,6.693491514146597,4.122910828592371,5.533484244771205,0.14933857611018855,0.0672401960593888,0.6889359503429373,4.032458149279313,5.892085619292018,-0.01784060066232747,4.093515565190966,4.3218119912806285,5.127113444582969,5.479419088005483,6.94848810490506,5.076294894246228,3.5070180655552523,1.5768604118184064,3.3341671351646713,3.2333209363990734,3.21303401980531,4.606256281831055,-1.1689143598798333,7.664104760268292,4.680409566799466,-0.8315574261884856,-2.0013577875023754,-2.2902202266077776,4.178941127146595,-0.5878428936263176,4.529229598366701,-0.7047711353639466,4.774076306501696,6.817311839175092,6.3302153901819125,4.1640950632535025,1.2411771738386865,-0.5261329383915038,-0.4633578405406342,-0.1857670315112502,1.3281463901248587,6.302875836695465,-1.0848966626623506,-1.7189821509552932,2.043956285480504,4.985936739665999,5.289745855177038,5.290430528976094,4.208535782396226,7.555217925048889,2.2966130022685256,0.04489410953430588,4.3062199078689245,9.90638896371312
