"Compound Name","Formula","Mass","RT","CAS ID",[Mass] 20211026_D6_rep01,[Mass] 20211026_D5_rep01,[Mass] 20211026_D4_rep01,[Mass] 20211026_D3_rep01,[Mass] 20211026_D2_rep01,[Mass] 20211026_D1_rep01,[Mass] 20211026_CTRL_S_rep01,[Mass] 20211026_CTRL_F_rep01,[Mass] 20211026_C6_rep01,[Mass] 20211026_C5_rep01,[Mass] 20211026_C4_rep01,[Mass] 20211026_C3_rep01,[Mass] 20211026_C2_rep01,[Mass] 20211026_C1_rep01,[Mass] 20211026_Blank_02,[Mass] 20211026_Blank_01,[Mass] 20211026_B6_rep01,[Mass] 20211026_B5_rep01,[Mass] 20211026_B4_rep01,[Mass] 20211026_B3_rep01,[Mass] 20211026_B2_rep01,[Mass] 20211026_B1_rep01,[Mass] 20211026_A6_rep01,[Mass] 20211026_A5_rep01,[Mass] 20211026_A4_rep01,[Mass] 20211026_A3_rep01,[Mass] 20211026_A2_rep01,[Mass] 20211026_A1_rep01,[RT] 20211026_D6_rep01,[RT] 20211026_D5_rep01,[RT] 20211026_D4_rep01,[RT] 20211026_D3_rep01,[RT] 20211026_D2_rep01,[RT] 20211026_D1_rep01,[RT] 20211026_CTRL_S_rep01,[RT] 20211026_CTRL_F_rep01,[RT] 20211026_C6_rep01,[RT] 20211026_C5_rep01,[RT] 20211026_C4_rep01,[RT] 20211026_C3_rep01,[RT] 20211026_C2_rep01,[RT] 20211026_C1_rep01,[RT] 20211026_Blank_02,[RT] 20211026_Blank_01,[RT] 20211026_B6_rep01,[RT] 20211026_B5_rep01,[RT] 20211026_B4_rep01,[RT] 20211026_B3_rep01,[RT] 20211026_B2_rep01,[RT] 20211026_B1_rep01,[RT] 20211026_A6_rep01,[RT] 20211026_A5_rep01,[RT] 20211026_A4_rep01,[RT] 20211026_A3_rep01,[RT] 20211026_A2_rep01,[RT] 20211026_A1_rep01,[Area] 20211026_D6_rep01,[Area] 20211026_D5_rep01,[Area] 20211026_D4_rep01,[Area] 20211026_D3_rep01,[Area] 20211026_D2_rep01,[Area] 20211026_D1_rep01,[Area] 20211026_CTRL_S_rep01,[Area] 20211026_CTRL_F_rep01,[Area] 20211026_C6_rep01,[Area] 20211026_C5_rep01,[Area] 20211026_C4_rep01,[Area] 20211026_C3_rep01,[Area] 20211026_C2_rep01,[Area] 20211026_C1_rep01,[Area] 20211026_Blank_02,[Area] 20211026_Blank_01,[Area] 20211026_B6_rep01,[Area] 20211026_B5_rep01,[Area] 20211026_B4_rep01,[Area] 20211026_B3_rep01,[Area] 20211026_B2_rep01,[Area] 20211026_B1_rep01,[Area] 20211026_A6_rep01,[Area] 20211026_A5_rep01,[Area] 20211026_A4_rep01,[Area] 20211026_A3_rep01,[Area] 20211026_A2_rep01,[Area] 20211026_A1_rep01,[Score (MFE)] 20211026_D6_rep01,[Score (MFE)] 20211026_D5_rep01,[Score (MFE)] 20211026_D4_rep01,[Score (MFE)] 20211026_D3_rep01,[Score (MFE)] 20211026_D2_rep01,[Score (MFE)] 20211026_D1_rep01,[Score (MFE)] 20211026_CTRL_S_rep01,[Score (MFE)] 20211026_CTRL_F_rep01,[Score (MFE)] 20211026_C6_rep01,[Score (MFE)] 20211026_C5_rep01,[Score (MFE)] 20211026_C4_rep01,[Score (MFE)] 20211026_C3_rep01,[Score (MFE)] 20211026_C2_rep01,[Score (MFE)] 20211026_C1_rep01,[Score (MFE)] 20211026_Blank_02,[Score (MFE)] 20211026_Blank_01,[Score (MFE)] 20211026_B6_rep01,[Score (MFE)] 20211026_B5_rep01,[Score (MFE)] 20211026_B4_rep01,[Score (MFE)] 20211026_B3_rep01,[Score (MFE)] 20211026_B2_rep01,[Score (MFE)] 20211026_B1_rep01,[Score (MFE)] 20211026_A6_rep01,[Score (MFE)] 20211026_A5_rep01,[Score (MFE)] 20211026_A4_rep01,[Score (MFE)] 20211026_A3_rep01,[Score (MFE)] 20211026_A2_rep01,[Score (MFE)] 20211026_A1_rep01,[Score (Tgt)] 20211026_D6_rep01,[Score (Tgt)] 20211026_D5_rep01,[Score (Tgt)] 20211026_D4_rep01,[Score (Tgt)] 20211026_D3_rep01,[Score (Tgt)] 20211026_D2_rep01,[Score (Tgt)] 20211026_D1_rep01,[Score (Tgt)] 20211026_CTRL_S_rep01,[Score (Tgt)] 20211026_CTRL_F_rep01,[Score (Tgt)] 20211026_C6_rep01,[Score (Tgt)] 20211026_C5_rep01,[Score (Tgt)] 20211026_C4_rep01,[Score (Tgt)] 20211026_C3_rep01,[Score (Tgt)] 20211026_C2_rep01,[Score (Tgt)] 20211026_C1_rep01,[Score (Tgt)] 20211026_Blank_02,[Score (Tgt)] 20211026_Blank_01,[Score (Tgt)] 20211026_B6_rep01,[Score (Tgt)] 20211026_B5_rep01,[Score (Tgt)] 20211026_B4_rep01,[Score (Tgt)] 20211026_B3_rep01,[Score (Tgt)] 20211026_B2_rep01,[Score (Tgt)] 20211026_B1_rep01,[Score (Tgt)] 20211026_A6_rep01,[Score (Tgt)] 20211026_A5_rep01,[Score (Tgt)] 20211026_A4_rep01,[Score (Tgt)] 20211026_A3_rep01,[Score (Tgt)] 20211026_A2_rep01,[Score (Tgt)] 20211026_A1_rep01,
Cytosine_MET,C4 H5 N3 O,111.0417,1.10,,111.0389,111.0425,111.0431,111.0435,111.0457,,111.0393,111.0429,111.0428,111.0418,111.0386,111.0442,111.0387,111.0437,111.0413,,111.0424,111.0395,111.0383,111.0387,111.0446,,111.0395,111.0394,111.0430,111.0387,111.0417,,1.345,1.053,1.098,1.050,1.060,,1.330,1.040,1.055,1.047,1.321,1.098,1.328,1.080,1.079,,1.045,1.332,1.309,1.324,1.048,,1.346,1.330,1.114,1.327,1.051,,3451,81956,77041,26671,77891,,14052,9564,23204,66693,6211,29914,9772,64311,114473,,26872,6292,2340,8122,78740,,5126,5035,62313,8859,68695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.51,43.40,47.49,47.19,20.22,,7.68,46.94,46.30,34.81,5.26,41.46,4.16,46.43,27.61,,42.32,45.63,2.93,4.55,36.92,,33.88,22.99,46.95,4.21,32.71,
Cytosine_REF,C4 H5 N3 O,111.0417,1.10,,111.0389,111.0425,111.0431,111.0435,111.0457,,111.0393,111.0429,111.0428,111.0418,111.0386,111.0442,111.0387,111.0437,111.0413,,111.0424,111.0395,111.0383,111.0387,111.0446,,111.0395,111.0394,111.0430,111.0387,111.0417,,1.345,1.053,1.098,1.050,1.060,,1.330,1.040,1.055,1.047,1.321,1.098,1.328,1.080,1.079,,1.045,1.332,1.309,1.324,1.048,,1.346,1.330,1.114,1.327,1.051,,3451,81956,77041,26671,77891,,14052,9564,23204,66693,6211,29914,9772,64311,114473,,26872,6292,2340,8122,78740,,5126,5035,62313,8859,68695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.51,43.40,47.49,47.19,20.22,,7.68,46.94,46.30,34.81,5.26,41.46,4.16,46.43,27.61,,42.32,45.63,2.93,4.55,36.92,,33.88,22.99,46.95,4.21,32.71,
D_2_Phosphoglyceric_acid_MET,C3 H7 O7 P,185.9927,12.15,,185.9926,185.9927,185.9928,185.9927,185.9926,185.9928,185.9916,185.9944,185.9928,185.9926,185.9926,185.9928,185.9928,185.9926,185.9934,185.9969,185.9927,185.9929,185.9926,185.9927,185.9927,185.9926,185.9927,185.9927,185.9926,185.9926,185.9926,185.9927,12.112,12.136,12.190,12.150,12.176,12.152,12.330,12.165,12.155,12.122,12.164,12.156,12.121,12.146,12.146,12.140,12.128,12.149,12.160,12.133,12.139,12.145,12.147,12.148,12.122,12.136,12.167,12.119,487820,789446,185722,674209,454636,601576,6376,4572,478590,524622,539378,553358,508191,551160,122000,92285,510958,703724,375462,652411,458402,325421,538837,657823,627071,449398,427215,518280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.38,86.92,87.02,86.90,86.69,87.00,40.35,37.61,86.99,86.54,86.71,87.01,86.96,86.51,74.54,44.49,86.90,87.00,86.40,86.71,86.88,86.54,86.74,86.67,86.75,86.44,86.44,86.84
D_2_Phosphoglyceric_acid_REF,C3 H7 O7 P,185.9927,12.15,,185.9926,185.9927,185.9928,185.9927,185.9926,185.9928,185.9916,185.9944,185.9928,185.9926,185.9926,185.9928,185.9928,185.9926,185.9934,185.9969,185.9927,185.9929,185.9926,185.9927,185.9927,185.9926,185.9927,185.9927,185.9926,185.9926,185.9926,185.9927,12.112,12.136,12.190,12.150,12.176,12.152,12.330,12.165,12.155,12.122,12.164,12.156,12.121,12.146,12.146,12.140,12.128,12.149,12.160,12.133,12.139,12.145,12.147,12.148,12.122,12.136,12.167,12.119,487820,789446,185722,674209,454636,601576,6376,4572,478590,524622,539378,553358,508191,551160,122000,92285,510958,703724,375462,652411,458402,325421,538837,657823,627071,449398,427215,518280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.38,86.92,87.02,86.90,86.69,87.00,40.35,37.61,86.99,86.54,86.71,87.01,86.96,86.51,74.54,44.49,86.90,87.00,86.40,86.71,86.88,86.54,86.74,86.67,86.75,86.44,86.44,86.84
D_Arabinose_5_phosphate_MET,C5 H11 O8 P,230.0183,6.97,,230.0183,230.0185,230.0180,230.0184,230.0180,230.0182,230.0201,230.0227,230.0186,230.0183,230.0183,230.0187,230.0183,230.0178,,230.0117,230.0185,230.0182,230.0179,230.0184,230.0183,230.0184,230.0183,230.0183,230.0181,230.0184,230.0182,230.0180,6.974,6.831,7.077,6.911,7.088,7.055,6.684,6.743,6.917,6.959,7.033,6.918,6.957,7.025,,6.595,6.865,7.035,7.055,6.854,6.992,7.006,7.042,6.893,6.984,6.856,7.054,6.989,284674,70946,84748,244071,123271,234681,9701,2671,111509,99812,169895,196504,127186,159557,,8295,104694,160005,162412,197523,112526,172023,353258,62745,85879,161874,137343,145117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.18,84.29,76.27,84.57,80.74,75.50,43.60,15.14,85.61,83.32,79.88,85.62,84.07,69.93,,13.34,84.92,82.64,81.16,84.14,84.19,82.64,84.55,83.32,78.61,84.22,83.02,72.72
D_Arabinose_5_phosphate_REF,C5 H11 O8 P,230.0183,6.97,,230.0183,230.0185,230.0180,230.0184,230.0180,230.0182,230.0201,230.0227,230.0186,230.0183,230.0183,230.0187,230.0183,230.0178,,230.0117,230.0185,230.0182,230.0179,230.0184,230.0183,230.0184,230.0183,230.0183,230.0181,230.0184,230.0182,230.0180,6.974,6.831,7.077,6.911,7.088,7.055,6.684,6.743,6.917,6.959,7.033,6.918,6.957,7.025,,6.595,6.865,7.035,7.055,6.854,6.992,7.006,7.042,6.893,6.984,6.856,7.054,6.989,284674,70946,84748,244071,123271,234681,9701,2671,111509,99812,169895,196504,127186,159557,,8295,104694,160005,162412,197523,112526,172023,353258,62745,85879,161874,137343,145117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.18,84.29,76.27,84.57,80.74,75.50,43.60,15.14,85.61,83.32,79.88,85.62,84.07,69.93,,13.34,84.92,82.64,81.16,84.14,84.19,82.64,84.55,83.32,78.61,84.22,83.02,72.72
D_Fructose_1_6_bisphosphate_MET,C6 H14 O12 P2,339.9955,12.13,,339.9951,339.9955,339.9953,339.9956,339.9953,339.9957,,339.9978,339.9951,339.9956,339.9955,339.9956,339.9955,339.9955,339.9951,339.9952,339.9954,339.9955,339.9952,339.9957,339.9955,339.9956,339.9954,339.9952,339.9953,339.9955,339.9953,339.9957,12.095,12.119,12.173,12.133,12.160,12.135,,12.173,12.139,12.105,12.147,12.132,12.112,12.130,12.146,12.165,12.111,12.141,12.143,12.117,12.123,12.128,12.131,12.131,12.105,12.127,12.151,12.102,550745,341379,644147,2359139,953687,2866897,,5548,521026,304662,1377924,2309080,1500186,2913921,787831,173583,805507,315505,1058927,3048158,1071529,1925193,708680,278824,833449,3004169,1221082,2258267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.64,81.86,82.83,83.79,82.58,84.12,,47.31,81.92,79.94,83.35,84.07,83.69,83.64,81.85,81.31,82.93,82.51,82.49,84.25,83.62,83.79,82.41,81.29,82.67,83.84,83.19,83.84
D_Fructose_1_6_bisphosphate_REF,C6 H14 O12 P2,339.9955,12.13,,339.9951,339.9955,339.9953,339.9956,339.9953,339.9957,,339.9978,339.9951,339.9956,339.9955,339.9956,339.9955,339.9955,339.9951,339.9952,339.9954,339.9955,339.9952,339.9957,339.9955,339.9956,339.9954,339.9952,339.9953,339.9955,339.9953,339.9957,12.095,12.119,12.173,12.133,12.160,12.135,,12.173,12.139,12.105,12.147,12.132,12.112,12.130,12.146,12.165,12.111,12.141,12.143,12.117,12.123,12.128,12.131,12.131,12.105,12.127,12.151,12.102,550745,341379,644147,2359139,953687,2866897,,5548,521026,304662,1377924,2309080,1500186,2913921,787831,173583,805507,315505,1058927,3048158,1071529,1925193,708680,278824,833449,3004169,1221082,2258267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.64,81.86,82.83,83.79,82.58,84.12,,47.31,81.92,79.94,83.35,84.07,83.69,83.64,81.85,81.31,82.93,82.51,82.49,84.25,83.62,83.79,82.41,81.29,82.67,83.84,83.19,83.84
D_Fructose_6_phosphate_MET,C6 H13 O9 P,260.0286,5.20,,,,,,,,,,,,,,,,,,260.0286,,,,,,260.0285,,260.0288,,,,,,,,,,,,,,,,,,,,5.185,,,,,,5.246,,5.196,,,,,,,,,,,,,,,,,,,,320410,,,,,,496467,,821128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.16,,,,,,80.65,,83.79,,,
D_Fructose_6_phosphate_REF,C6 H13 O9 P,260.0286,5.20,,,,,,,,,,,,,,,,,,260.0286,,,,,,260.0285,,260.0288,,,,,,,,,,,,,,,,,,,,5.185,,,,,,5.246,,5.196,,,,,,,,,,,,,,,,,,,,320410,,,,,,496467,,821128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.16,,,,,,80.65,,83.79,,,
D_Glucose_6_phosphate_MET,C6 H13 O9 P,260.0294,5.67,,260.0296,260.0297,260.0295,260.0291,260.0292,260.0294,260.0282,260.0287,260.0297,260.0295,260.0297,260.0294,260.0292,260.0291,260.0299,,260.0297,260.0297,260.0295,260.0292,260.0293,260.0293,260.0295,260.0297,260.0298,260.0290,260.0290,260.0292,5.940,5.933,6.079,5.639,5.674,5.683,5.520,5.529,6.052,5.928,6.027,5.638,5.544,5.636,5.588,,5.967,6.046,6.065,5.540,5.579,5.609,6.053,6.037,5.986,5.550,5.640,5.567,14225799,14998448,5281972,2491038,1565312,2585787,38903,66525,11188154,15129372,13342510,2348851,1697009,1746588,110890,,11373200,13997380,11846246,2456584,1684219,1726408,13468334,12639599,12619788,2141330,1405587,1731830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.86,86.02,85.83,84.48,85.06,85.78,62.12,43.75,85.90,85.71,85.87,85.70,85.17,84.82,45.01,,85.86,85.93,85.74,85.33,85.62,85.43,85.69,85.88,85.86,84.26,84.36,85.29
D_Glucose_6_phosphate_REF,C6 H13 O9 P,260.0294,5.67,,260.0296,260.0297,260.0295,260.0291,260.0292,260.0294,260.0282,260.0287,260.0297,260.0295,260.0297,260.0294,260.0292,260.0291,260.0299,,260.0297,260.0297,260.0295,260.0292,260.0293,260.0293,260.0295,260.0297,260.0298,260.0290,260.0290,260.0292,5.940,5.933,6.079,5.639,5.674,5.683,5.520,5.529,6.052,5.928,6.027,5.638,5.544,5.636,5.588,,5.967,6.046,6.065,5.540,5.579,5.609,6.053,6.037,5.986,5.550,5.640,5.567,14225799,14998448,5281972,2491038,1565312,2585787,38903,66525,11188154,15129372,13342510,2348851,1697009,1746588,110890,,11373200,13997380,11846246,2456584,1684219,1726408,13468334,12639599,12619788,2141330,1405587,1731830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.86,86.02,85.83,84.48,85.06,85.78,62.12,43.75,85.90,85.71,85.87,85.70,85.17,84.82,45.01,,85.86,85.93,85.74,85.33,85.62,85.43,85.69,85.88,85.86,84.26,84.36,85.29
D_Gluconic_acid_MET,C6 H12 O7,196.0578,4.35,,196.0576,196.0579,196.0580,196.0576,196.0578,196.0579,196.0552,196.0579,196.0581,196.0578,196.0578,196.0579,196.0578,196.0577,196.0580,,196.0578,196.0579,196.0576,196.0578,196.0579,196.0579,196.0576,196.0577,196.0578,196.0577,196.0577,196.0578,4.313,3.938,4.033,4.400,4.419,4.411,4.448,4.432,4.414,3.899,4.414,4.391,4.288,4.364,4.361,,4.337,4.009,4.419,4.309,4.332,4.354,4.390,3.983,4.331,4.295,4.410,4.311,55527,467924,191754,1018960,1040368,895899,9777,732813,38704,467277,172349,1003077,799324,901658,1815525,,87205,466802,116793,757698,1073695,1294404,59605,505332,178987,616427,962827,668179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.97,81.36,74.15,84.80,85.43,86.21,17.57,85.91,68.44,80.72,83.73,86.16,85.55,85.26,86.46,,77.77,78.02,81.92,85.29,86.16,85.94,77.83,82.17,81.57,85.14,84.97,85.41
D_Gluconic_acid_REF,C6 H12 O7,196.0578,4.35,,196.0576,196.0579,196.0580,196.0576,196.0578,196.0579,196.0552,196.0579,196.0581,196.0578,196.0578,196.0579,196.0578,196.0577,196.0580,,196.0578,196.0579,196.0576,196.0578,196.0579,196.0579,196.0576,196.0577,196.0578,196.0577,196.0577,196.0578,4.313,3.938,4.033,4.400,4.419,4.411,4.448,4.432,4.414,3.899,4.414,4.391,4.288,4.364,4.361,,4.337,4.009,4.419,4.309,4.332,4.354,4.390,3.983,4.331,4.295,4.410,4.311,55527,467924,191754,1018960,1040368,895899,9777,732813,38704,467277,172349,1003077,799324,901658,1815525,,87205,466802,116793,757698,1073695,1294404,59605,505332,178987,616427,962827,668179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.97,81.36,74.15,84.80,85.43,86.21,17.57,85.91,68.44,80.72,83.73,86.16,85.55,85.26,86.46,,77.77,78.02,81.92,85.29,86.16,85.94,77.83,82.17,81.57,85.14,84.97,85.41
D_Maltose_MET,C12 H22 O11,342.1155,1.35,,342.1156,342.1156,342.1156,342.1152,342.1152,342.1155,342.1124,342.1145,342.1157,342.1155,342.1156,342.1158,342.1154,342.1160,342.1148,342.1146,342.1156,342.1157,342.1154,342.1158,342.1154,342.1152,342.1156,342.1156,342.1156,342.1158,342.1152,342.1147,1.270,1.319,1.298,1.382,1.376,1.376,1.438,1.447,1.271,1.321,1.321,1.389,1.370,1.379,1.339,1.340,1.311,1.273,1.276,1.366,1.380,1.386,1.280,1.272,1.313,1.368,1.375,1.368,10718054,8539454,8053961,1470409,1393777,1157039,15921,178334,8962577,10173160,9185373,1278026,938467,1348073,1164824,1385773,8172823,9025361,8856307,1307253,1103370,868624,9375191,8661345,9332781,1066129,1042502,942789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.12,95.83,95.73,82.95,82.57,83.43,21.12,73.77,96.25,97.54,97.90,97.44,80.49,83.09,78.62,78.27,95.73,96.11,97.18,83.36,80.11,82.79,97.69,97.86,95.21,82.49,81.03,74.40
D_Maltose_REF,C12 H22 O11,342.1155,1.35,,342.1156,342.1156,342.1156,342.1152,342.1152,342.1155,342.1124,342.1145,342.1157,342.1155,342.1156,342.1158,342.1154,342.1160,342.1148,342.1146,342.1156,342.1157,342.1154,342.1158,342.1154,342.1152,342.1156,342.1156,342.1156,342.1158,342.1152,342.1147,1.270,1.319,1.298,1.382,1.376,1.376,1.438,1.447,1.271,1.321,1.321,1.389,1.370,1.379,1.339,1.340,1.311,1.273,1.276,1.366,1.380,1.386,1.280,1.272,1.313,1.368,1.375,1.368,10718054,8539454,8053961,1470409,1393777,1157039,15921,178334,8962577,10173160,9185373,1278026,938467,1348073,1164824,1385773,8172823,9025361,8856307,1307253,1103370,868624,9375191,8661345,9332781,1066129,1042502,942789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.12,95.83,95.73,82.95,82.57,83.43,21.12,73.77,96.25,97.54,97.90,97.44,80.49,83.09,78.62,78.27,95.73,96.11,97.18,83.36,80.11,82.79,97.69,97.86,95.21,82.49,81.03,74.40
D_Mannose_MET,C6 H12 O6,180.0633,1.31,,180.0632,180.0634,180.0634,180.0631,180.0633,180.0633,180.0632,180.0633,180.0634,180.0632,180.0634,180.0634,180.0633,180.0632,180.0641,180.0632,180.0634,180.0634,180.0631,180.0633,180.0634,180.0633,180.0632,180.0633,180.0634,180.0631,180.0632,180.0633,1.286,1.310,1.298,1.341,1.334,1.327,1.263,1.314,1.305,1.271,1.305,1.331,1.312,1.354,1.339,1.290,1.302,1.332,1.309,1.324,1.322,1.294,1.297,1.322,1.280,1.310,1.350,1.293,41551704,37889556,35882706,41992497,44845619,40639592,29910,1240471,39664279,38753492,37416742,40990976,38971324,45055016,3816767,1957242,36390550,39718905,37756620,39232820,42166730,35883997,37581884,37063046,40859337,36101920,41148914,40738412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.02,87.14,87.10,86.65,87.15,87.12,47.42,86.19,87.10,86.92,87.12,87.16,87.11,86.97,87.14,87.00,87.14,87.08,86.57,87.15,87.17,87.12,86.67,87.09,87.11,86.59,87.05,87.15
D_Mannose_REF,C6 H12 O6,180.0633,1.31,,180.0632,180.0634,180.0634,180.0631,180.0633,180.0633,180.0632,180.0633,180.0634,180.0632,180.0634,180.0634,180.0633,180.0632,180.0641,180.0632,180.0634,180.0634,180.0631,180.0633,180.0634,180.0633,180.0632,180.0633,180.0634,180.0631,180.0632,180.0633,1.286,1.310,1.298,1.341,1.334,1.327,1.263,1.314,1.305,1.271,1.305,1.331,1.312,1.354,1.339,1.290,1.302,1.332,1.309,1.324,1.322,1.294,1.297,1.322,1.280,1.310,1.350,1.293,41551704,37889556,35882706,41992497,44845619,40639592,29910,1240471,39664279,38753492,37416742,40990976,38971324,45055016,3816767,1957242,36390550,39718905,37756620,39232820,42166730,35883997,37581884,37063046,40859337,36101920,41148914,40738412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.02,87.14,87.10,86.65,87.15,87.12,47.42,86.19,87.10,86.92,87.12,87.16,87.11,86.97,87.14,87.00,87.14,87.08,86.57,87.15,87.17,87.12,86.67,87.09,87.11,86.59,87.05,87.15
D_Mannose_1_phosphate_MET,C6 H13 O9 P,260.0257,7.12,,260.0256,260.0262,260.0252,260.0260,260.0254,260.0270,260.0236,260.0237,260.0258,260.0260,260.0259,260.0259,260.0263,260.0267,260.0240,260.0248,260.0254,260.0260,260.0256,260.0261,260.0257,260.0260,260.0254,260.0255,260.0253,260.0256,260.0260,260.0267,7.098,7.106,7.185,7.178,7.212,7.188,7.042,7.159,7.083,7.092,7.183,7.184,7.082,7.149,7.080,6.902,7.139,7.052,7.171,7.128,7.117,7.139,7.158,7.059,7.108,7.114,7.162,7.114,83725,158100,139473,192749,73259,323244,127943,147393,157065,134748,84123,234107,183064,213712,444386,22641,116319,45503,137131,203875,152586,252118,129478,31562,127865,157590,184184,215832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.78,74.59,42.17,74.16,41.54,80.07,36.41,36.10,67.77,72.21,72.75,72.34,75.61,76.47,31.54,6.42,43.10,73.88,68.33,78.50,68.68,73.35,41.30,68.04,66.29,73.90,72.00,74.23
D_Mannose_1_phosphate_REF,C6 H13 O9 P,260.0257,7.12,,260.0256,260.0262,260.0252,260.0260,260.0254,260.0270,260.0236,260.0237,260.0258,260.0260,260.0259,260.0259,260.0263,260.0267,260.0240,260.0248,260.0254,260.0260,260.0256,260.0261,260.0257,260.0260,260.0254,260.0255,260.0253,260.0256,260.0260,260.0267,7.098,7.106,7.185,7.178,7.212,7.188,7.042,7.159,7.083,7.092,7.183,7.184,7.082,7.149,7.080,6.902,7.139,7.052,7.171,7.128,7.117,7.139,7.158,7.059,7.108,7.114,7.162,7.114,83725,158100,139473,192749,73259,323244,127943,147393,157065,134748,84123,234107,183064,213712,444386,22641,116319,45503,137131,203875,152586,252118,129478,31562,127865,157590,184184,215832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.78,74.59,42.17,74.16,41.54,80.07,36.41,36.10,67.77,72.21,72.75,72.34,75.61,76.47,31.54,6.42,43.10,73.88,68.33,78.50,68.68,73.35,41.30,68.04,66.29,73.90,72.00,74.23
D_Pantothenic_acid_MET,C9 H17 N O5,219.1109,10.43,,219.1107,219.1107,219.1111,219.1107,219.1109,219.1111,219.1183,219.1182,219.1110,219.1107,219.1109,219.1108,219.1110,219.1109,219.1184,,219.1107,219.1109,219.1109,219.1108,219.1109,219.1110,219.1109,219.1108,219.1109,219.1109,219.1108,219.1110,10.383,10.373,10.461,10.437,10.455,10.431,10.426,10.443,10.434,10.376,10.434,10.427,10.375,10.417,10.371,,10.390,10.428,10.439,10.396,10.393,10.415,10.434,10.427,10.384,10.381,10.430,10.381,1107877,1332698,737730,1302114,1296557,996643,1098659,1121574,1191509,1328509,1007073,1442962,1181724,744419,1633524,,830355,1419826,868184,1427944,1254937,696106,1215981,1200055,1011846,1119405,1087616,892601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.16,45.13,41.52,45.51,42.54,43.21,0.47,0.56,44.58,44.73,43.23,45.08,43.00,41.78,0.41,,44.12,44.97,41.12,44.87,42.68,38.48,43.68,44.54,43.15,42.13,42.64,38.33
D_Pantothenic_acid_REF,C9 H17 N O5,219.1109,10.43,,219.1107,219.1107,219.1111,219.1107,219.1109,219.1111,219.1183,219.1182,219.1110,219.1107,219.1109,219.1108,219.1110,219.1109,219.1184,,219.1107,219.1109,219.1109,219.1108,219.1109,219.1110,219.1109,219.1108,219.1109,219.1109,219.1108,219.1110,10.383,10.373,10.461,10.437,10.455,10.431,10.426,10.443,10.434,10.376,10.434,10.427,10.375,10.417,10.371,,10.390,10.428,10.439,10.396,10.393,10.415,10.434,10.427,10.384,10.381,10.430,10.381,1107877,1332698,737730,1302114,1296557,996643,1098659,1121574,1191509,1328509,1007073,1442962,1181724,744419,1633524,,830355,1419826,868184,1427944,1254937,696106,1215981,1200055,1011846,1119405,1087616,892601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.16,45.13,41.52,45.51,42.54,43.21,0.47,0.56,44.58,44.73,43.23,45.08,43.00,41.78,0.41,,44.12,44.97,41.12,44.87,42.68,38.48,43.68,44.54,43.15,42.13,42.64,38.33
D_Ribose_5_phosphate_MET,C5 H11 O8 P,230.0182,6.07,,230.0203,230.0181,230.0145,,,,230.0109,230.0097,,230.0182,,,230.0185,230.0181,230.0177,,230.0183,,,230.0184,230.0184,,,230.0123,230.0178,230.0183,230.0207,230.0183,5.518,6.091,5.979,,,,5.819,5.937,,6.061,,,6.117,6.118,5.708,,6.108,,,6.122,6.119,,,5.912,6.136,6.116,5.948,6.074,4491,576199,2698,,,,5003,2475,,643278,,,333389,562342,349322,,851683,,,1455118,346837,,,7786,747896,1195445,15947,475644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.82,88.21,28.44,,,,46.93,46.94,,79.31,,,74.00,84.67,38.80,,82.31,,,83.47,74.15,,,35.82,91.01,82.64,38.05,79.84
